iso_code,location,date,total_cases,total_deaths,stringency_index,population,gdp_per_capita,human_development_index
ETH,Ethiopia,2020-06-20,4070.0,72.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-06-21,4469.0,72.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-06-22,4532.0,74.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-06-23,4663.0,75.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-06-24,4848.0,75.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-06-25,5034.0,78.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-06-26,5175.0,81.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-06-27,5425.0,89.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-06-28,5570.0,94.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-06-29,5689.0,98.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-06-30,5846.0,103.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-01,5846.0,103.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-02,5846.0,103.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-03,5846.0,103.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-04,5846.0,103.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-05,5846.0,103.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-06,5846.0,103.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-07,6386.0,116.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-08,6666.0,119.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-09,6774.0,120.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-10,6973.0,120.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-11,7120.0,124.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-12,7402.0,124.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-13,7560.0,127.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-14,7766.0,128.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-15,7969.0,139.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-16,8181.0,146.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-17,8475.0,148.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-18,8803.0,150.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-19,9147.0,163.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-20,9503.0,167.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-21,10207.0,170.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-22,10511.0,173.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-23,11072.0,180.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-24,11524.0,188.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-25,11933.0,197.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-26,12693.0,200.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-27,13968.0,223.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-28,14547.0,228.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-29,15200.0,239.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-30,15810.0,253.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-07-31,16615.0,263.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-01,17530.0,274.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-02,17999.0,284.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-03,17999.0,284.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-04,19289.0,336.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-05,19877.0,343.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-06,20336.0,356.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-07,20900.0,365.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-08,21452.0,380.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-09,22253.0,390.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-10,22818.0,407.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-11,23591.0,420.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-12,24175.0,440.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-13,25118.0,463.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-14,26204.0,479.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-15,27242.0,492.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-16,28894.0,509.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-17,29876.0,528.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-18,31336.0,544.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-19,32722.0,572.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-20,34058.0,600.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-21,35836.0,620.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-22,37665.0,637.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-23,39033.0,662.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-24,40671.0,678.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-25,42143.0,692.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-26,43688.0,709.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-27,45221.0,725.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-28,46407.0,745.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-29,48140.0,758.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-30,49654.0,770.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-08-31,51122.0,793.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-01,52131.0,809.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-02,53304.0,828.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-03,54409.0,846.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-04,55213.0,856.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-05,56516.0,880.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-06,57466.0,897.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-07,58672.0,918.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-08,59648.0,933.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-09,60784.0,949.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-10,61700.0,966.0,80.56,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-11,62578.0,974.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-12,63367.0,986.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-13,63888.0,996.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-14,64301.0,1013.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-15,64786.0,1022.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-16,65486.0,1035.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-17,66224.0,1045.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-18,66913.0,1060.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-19,67515.0,1072.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-20,68131.0,1089.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-21,68820.0,1096.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-22,69709.0,1108.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-23,70422.0,1127.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-24,71083.0,1141.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-25,71687.0,1148.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-26,72173.0,1155.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-27,72700.0,1165.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-28,73332.0,1170.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-29,73944.0,1177.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-09-30,74584.0,1191.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-10-01,75368.0,1198.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-10-02,76098.0,1205.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-10-03,76988.0,1208.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-10-04,77860.0,1214.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-10-05,78819.0,1222.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-10-06,79437.0,1230.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-10-07,80003.0,1238.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-10-08,80895.0,1255.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-10-09,81797.0,1262.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-10-10,82662.0,1271.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-10-11,83429.0,1277.0,77.78,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-10-12,84295.0,1287.0,,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-10-13,85136.0,1301.0,,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-10-14,85718.0,1305.0,,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-10-15,86430.0,1312.0,,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-10-16,87169.0,1325.0,,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-10-17,87834.0,1337.0,,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-10-18,88434.0,1346.0,,114963583,1729.9270000000001,0.46299999999999997
ETH,Ethiopia,2020-10-19,89137.0,1352.0,,114963583,1729.9270000000001,0.46299999999999997
FRO,Faeroe Islands,2020-03-06,1.0,,,48865,,
FRO,Faeroe Islands,2020-03-07,2.0,,,48865,,
FRO,Faeroe Islands,2020-03-08,3.0,,,48865,,
FRO,Faeroe Islands,2020-03-09,3.0,,,48865,,
FRO,Faeroe Islands,2020-03-10,3.0,,,48865,,
FRO,Faeroe Islands,2020-03-11,3.0,,,48865,,
FRO,Faeroe Islands,2020-03-12,3.0,,,48865,,
FRO,Faeroe Islands,2020-03-13,3.0,,,48865,,
FRO,Faeroe Islands,2020-03-14,3.0,,,48865,,
FRO,Faeroe Islands,2020-03-15,3.0,,,48865,,
FRO,Faeroe Islands,2020-03-16,9.0,,,48865,,
FRO,Faeroe Islands,2020-03-17,11.0,,,48865,,
FRO,Faeroe Islands,2020-03-18,18.0,,,48865,,
FRO,Faeroe Islands,2020-03-19,47.0,,,48865,,
FRO,Faeroe Islands,2020-03-20,72.0,,,48865,,
FRO,Faeroe Islands,2020-03-21,80.0,,,48865,,
FRO,Faeroe Islands,2020-03-22,92.0,,,48865,,
FRO,Faeroe Islands,2020-03-23,115.0,,,48865,,
FRO,Faeroe Islands,2020-03-24,118.0,,,48865,,
FRO,Faeroe Islands,2020-03-25,122.0,,,48865,,
FRO,Faeroe Islands,2020-03-26,132.0,,,48865,,
FRO,Faeroe Islands,2020-03-27,140.0,,,48865,,
FRO,Faeroe Islands,2020-03-28,144.0,,,48865,,
FRO,Faeroe Islands,2020-03-29,155.0,,,48865,,
FRO,Faeroe Islands,2020-03-30,159.0,,,48865,,
FRO,Faeroe Islands,2020-03-31,168.0,,,48865,,
FRO,Faeroe Islands,2020-04-01,169.0,,,48865,,
FRO,Faeroe Islands,2020-04-02,173.0,,,48865,,
FRO,Faeroe Islands,2020-04-03,177.0,,,48865,,
FRO,Faeroe Islands,2020-04-04,179.0,,,48865,,
FRO,Faeroe Islands,2020-04-05,181.0,,,48865,,
FRO,Faeroe Islands,2020-04-06,181.0,,,48865,,
FRO,Faeroe Islands,2020-04-07,183.0,,,48865,,
FRO,Faeroe Islands,2020-04-08,184.0,,,48865,,
FRO,Faeroe Islands,2020-04-09,184.0,,,48865,,
FRO,Faeroe Islands,2020-04-10,184.0,,,48865,,
